scenario,seed,k_known,n,r,sigma_x,d_max,R_task,p_lo,p_hi,F_keep_n,bb_acc,cbm_acc,cbm_mse,F_frac_best_abs_negative,F_mean_best_abs_signed,F_frac_margin_negative,E_frac_best_abs_negative,E_mean_best_abs_signed,E_frac_margin_negative,F_pair_raw_mean,F_pair_raw_max,E_pair_raw_mean,E_pair_raw_max,F_pair_soft_mean,F_pair_soft_max,F_mean_abs_Z,E_pair_soft_mean,E_pair_soft_max,E_mean_abs_Z,pair_soft_eps,S_frob_abs,S_frob_rel,Cov_frob_abs,Cov_frob_rel,Corr_frob_abs,Corr_frob_rel
0,32,2,8000,64,0.3,1,0.75,0.4,0.6,1003,0.876,0.8815,0.0193976368755102,1,-0.934456288814545,1,0,0.566020846366882,0,0.395596534013748,0.395596534013748,0.0380108542740345,0.0380108542740345,2.56377450719226,2.56377450719226,0.154301390051842,0.498594478721539,0.498594478721539,0.0762350112199783,0.000001,6.13251209259033,0.935550453109472,0.0270760679131312,0.0651579226931025,0.0954261163951396,0.0523494505551558
0,33,2,8000,64,0.3,1,0.75,0.4,0.6,817,0.879,0.6855,0.0306521374732256,0.5,0.00778830051422119,0.5,0,0.512504518032074,0,0.154095888137817,0.154095888137817,0.0447487123310566,0.0447487123310566,0.248565320131933,0.248565320131933,0.619940221309662,0.434709441498398,0.434709441498398,0.102938361465931,0.000001,6.39912939071655,0.89970115992842,0.0364814711471619,0.0939296118071774,0.118662772723115,0.0655616384161116
0,34,2,8000,64,0.3,1,0.75,0.4,0.6,862,0.879,0.2345,0.0410214774310589,1,-0.930052995681763,1,0.5,-0.0397522151470184,0.5,0.410788774490356,0.410788774490356,0.0330318249762058,0.0330318249762058,7.48177504846764,7.48177504846764,0.054904256016016,5.9296828063352,5.9296828063352,0.00556958885863423,0.000001,5.95179891586304,0.939697633302198,0.0206470710550546,0.0497323612163256,0.111688859526787,0.0615712190492151
0,35,2,8000,64,0.3,1,0.75,0.4,0.6,954,0.8725,0.125,0.0367800146341324,0.5,0.0320444703102112,0.5,0,0.526323318481445,0,0.169447436928749,0.169447436928749,0.0381975583732128,0.0381975583732128,0.27718079446112,0.27718079446112,0.611323595046997,0.248528109547297,0.248528109547297,0.153694123029709,0.000001,6.02034139633179,0.904691593656145,0.0233462895247899,0.0536227251684865,0.110268670244202,0.0606194346630476
0,36,2,8000,64,0.3,1,0.75,0.4,0.6,942,0.88,0.8785,0.0219260305166245,0,0.960119128227234,0,0,0.380732208490372,0,0.408924341201782,0.408924341201782,0.0642483606934547,0.0642483606934547,6.85776926799737,6.85776926799737,0.05962835252285,0.756197114031611,0.756197114031611,0.0849614515900612,0.000001,6.85518932342529,0.967231902213486,0.0269868334516866,0.0663370262304603,0.125919958598386,0.069725461497986
0,37,2,8000,64,0.3,1,0.75,0.4,0.6,986,0.882,0.8845,0.0301148127764463,0.5,0.0426872670650482,0.5,0,0.450928866863251,0,0.235243707895279,0.235243707895279,0.036348532885313,0.036348532885313,0.845362427364943,0.845362427364943,0.278274565935135,0.696057414823307,0.696057414823307,0.052219595760107,0.000001,6.57436847686768,0.944129322664138,0.0361086771185274,0.0892883168231468,0.184525335836088,0.10400240191711
0,38,2,8000,64,0.3,1,0.75,0.4,0.6,845,0.8745,0.883,0.0261108372360468,1,-0.95127546787262,1,0,0.484331011772156,0,0.220093578100204,0.220093578100204,0.030224559828639,0.030224559828639,0.440842734683337,0.440842734683337,0.499255448579788,1.09805510112126,1.09805510112126,0.0275245402008295,0.000001,6.73729085922241,0.946081523005773,0.0386767742391449,0.0858015450113059,0.104692056108875,0.0575328779581992
0,39,2,8000,64,0.3,1,0.75,0.4,0.6,955,0.866,0.8715,0.0249372888356447,0.5,-0.00471541285514832,0.5,0,0.737008571624756,0,0.330057859420776,0.330057859420776,0.0287631638348103,0.0287631638348103,1.57767827479331,1.57767827479331,0.209203794598579,0.199318200464196,0.199318200464196,0.144306764006615,0.000001,6.05407428741455,0.98000729584095,0.0271893780772779,0.0635979136209957,0.0909350929362078,0.0498622212922098
0,40,2,8000,64,0.3,1,0.75,0.4,0.6,678,0.873,0.871,0.0263379458338022,0.5,0.00494745373725891,0.5,0,0.611992835998535,0,0.0167578663676977,0.0167578663676977,0.0399359501898289,0.0399359501898289,0.0181998919727632,0.0181998919727632,0.920766353607178,7.88238110456557,7.88238110456557,0.00506548304110766,0.000001,5.90839529037476,0.933667698833695,0.028068786578209,0.0675029737428569,0.120478842079028,0.0666186988690574
0,41,2,8000,64,0.3,1,0.75,0.4,0.6,886,0.8745,0.88,0.0258133560419083,0.5,-0.0253068804740906,0.5,0,0.517254233360291,0,0.0939563363790512,0.0939563363790512,0.0514568202197552,0.0514568202197552,0.12720700326245,0.12720700326245,0.738608777523041,0.390224865496789,0.390224865496789,0.131863534450531,0.000001,5.96252632141113,0.920697485376875,0.025515274133656,0.063758700222724,0.104201272097761,0.0572299646375096
0,42,2,8000,64,0.3,1,0.75,0.4,0.6,707,0.887,0.889,0.0282266549766064,1,-0.954506516456604,1,0,0.440530776977539,0,0.000270101678324863,0.000270101678324863,0.0422722324728966,0.0422722324728966,0.00032909039042404,0.00032909039042404,0.820751249790192,0.399311498467323,0.399311498467323,0.10586179792881,0.000001,6.53792905807495,0.953013900514777,0.0336699655913066,0.0771112527404074,0.11767154226787,0.0649341377528814
0,43,2,8000,64,0.3,1,0.75,0.4,0.6,784,0.8805,0.7615,0.0298124086111784,1,-0.897705733776093,1,0,0.444223642349243,0,0.195108696818352,0.195108696818352,0.0890886783599854,0.0890886783599854,0.536807477301223,0.536807477301223,0.363460212945938,4.75188510275123,4.75188510275123,0.0187470708042383,0.000001,5.77587461471558,0.915352423794525,0.0231317906102348,0.0556645877175303,0.132300350156916,0.0734384653948613
0,44,2,8000,64,0.3,1,0.75,0.4,0.6,838,0.8695,0.874,0.016816072165966,1,-0.955340683460236,1,0,0.592835009098053,0,0.075968399643898,0.075968399643898,0.0370249636471272,0.0370249636471272,0.100140402316594,0.100140402316594,0.758617877960205,0.433631295338651,0.433631295338651,0.0853825137019157,0.000001,6.61967515945435,0.935858809104481,0.0268434101700356,0.0661069314358363,0.0662176227893343,0.035961469662537
